SRPREC,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20PREPLAR,Winner,Winner Votes
69125,0,0,0,0,0,0,G20PRERTRU,278469
50105,0,0,0,0,0,0,G20PRERTRU,278469
28206,0,0,0,0,0,0,G20PRERTRU,278469
65071,0,0,0,0,0,0,G20PRERTRU,278469
70127,0,0,0,0,0,0,G20PRERTRU,278469
65053,0,0,0,0,0,0,G20PRERTRU,278469
69123,1,1,0,0,0,0,G20PRERTRU,278469
65083,0,0,0,0,0,0,G20PRERTRU,278469
70085,0,0,0,0,0,0,G20PRERTRU,278469
2108,1,1,0,0,0,0,G20PRERTRU,278469
70111,0,0,0,0,0,0,G20PRERTRU,278469
70080,0,0,0,0,0,0,G20PRERTRU,278469
70089,147,156,6,3,0,1,G20PRERTRU,278469
50085,0,3,0,0,0,0,G20PRERTRU,278469
69124,5,12,0,0,0,0,G20PRERTRU,278469
32323,0,0,0,0,0,0,G20PRERTRU,278469
33134,1,1,0,0,0,0,G20PRERTRU,278469
22861,0,0,0,0,0,0,G20PRERTRU,278469
23026,0,0,0,0,0,0,G20PRERTRU,278469
52222,0,4,0,0,0,0,G20PRERTRU,278469
12849,0,0,0,0,0,0,G20PRERTRU,278469
32115,0,0,0,0,0,0,G20PRERTRU,278469
52221,5,2,1,0,0,0,G20PRERTRU,278469
11536,0,3,0,0,0,0,G20PRERTRU,278469
11625,5,11,0,0,0,0,G20PRERTRU,278469
15865,0,0,0,0,0,0,G20PRERTRU,278469
30990,0,0,0,0,0,0,G20PRERTRU,278469
32325,0,0,0,0,0,0,G20PRERTRU,278469
30940,0,0,0,0,0,0,G20PRERTRU,278469
12921,0,1,0,0,0,0,G20PRERTRU,278469
32222,0,0,0,0,0,0,G20PRERTRU,278469
30948,0,2,0,0,0,0,G20PRERTRU,278469
33400,0,0,0,0,0,0,G20PRERTRU,278469
22854,0,1,0,0,0,0,G20PRERTRU,278469
32320,1,2,0,0,0,0,G20PRERTRU,278469
32422,0,0,0,0,0,0,G20PRERTRU,278469
30947,1,3,0,0,0,0,G20PRERTRU,278469
38904,0,0,0,0,0,0,G20PRERTRU,278469
22851,36,13,0,0,0,0,G20PRERTRU,278469
12657,0,0,0,0,0,0,G20PRERTRU,278469
32423,0,0,0,0,0,0,G20PRERTRU,278469
30958,0,3,0,0,0,0,G20PRERTRU,278469
22873,0,3,0,0,0,0,G20PRERTRU,278469
22872,0,0,0,0,0,0,G20PRERTRU,278469
12508,0,0,0,0,0,0,G20PRERTRU,278469
30935,1,6,0,0,0,0,G20PRERTRU,278469
30929,3,3,0,0,0,0,G20PRERTRU,278469
52336,57,75,0,0,0,0,G20PRERTRU,278469
52339,0,0,0,0,0,0,G20PRERTRU,278469
30938,1,5,0,0,0,0,G20PRERTRU,278469
38908,3,3,0,0,0,0,G20PRERTRU,278469
35622,0,1,0,0,0,0,G20PRERTRU,278469
22926,0,0,0,0,0,0,G20PRERTRU,278469
12318,51,69,0,0,1,0,G20PRERTRU,278469
52332,4,32,0,0,0,0,G20PRERTRU,278469
37723,0,2,0,0,0,0,G20PRERTRU,278469
12919,0,3,0,0,0,0,G20PRERTRU,278469
11721,0,0,0,0,0,0,G20PRERTRU,278469
30946,3,3,0,0,0,0,G20PRERTRU,278469
35620,0,0,0,0,0,0,G20PRERTRU,278469
12649,14,15,1,0,0,0,G20PRERTRU,278469
38915,3,4,0,0,0,0,G20PRERTRU,278469
30986,2,6,0,0,0,0,G20PRERTRU,278469
35616,2,2,0,0,0,0,G20PRERTRU,278469
30937,1,4,0,0,0,0,G20PRERTRU,278469
24806,0,0,0,0,0,0,G20PRERTRU,278469
31305,0,0,0,0,0,0,G20PRERTRU,278469
54002,0,0,0,0,0,0,G20PRERTRU,278469
24833,0,0,0,0,0,0,G20PRERTRU,278469
52881,0,0,0,0,0,0,G20PRERTRU,278469
30951,0,0,0,0,0,0,G20PRERTRU,278469
30928,0,1,0,0,0,0,G20PRERTRU,278469
52301,0,0,0,0,0,0,G20PRERTRU,278469
20102,0,0,0,0,0,0,G20PRERTRU,278469
37665,62,52,2,0,1,0,G20PRERTRU,278469
30949,1,5,0,0,0,0,G20PRERTRU,278469
52883,0,0,0,0,0,0,G20PRERTRU,278469
30953,3,5,0,0,0,0,G20PRERTRU,278469
12500,0,0,0,0,0,0,G20PRERTRU,278469
20800,0,0,0,0,0,0,G20PRERTRU,278469
37948,0,0,0,0,0,0,G20PRERTRU,278469
22868,145,70,8,1,2,2,G20PRERTRU,278469
35605,147,185,6,0,1,0,G20PRERTRU,278469
22925,64,113,2,0,0,0,G20PRERTRU,278469
24805,12,33,0,0,0,0,G20PRERTRU,278469
12850,9,12,0,0,0,0,G20PRERTRU,278469
24826,187,102,8,0,0,1,G20PRERTRU,278469
25414,308,222,6,1,3,2,G20PRERTRU,278469
30984,0,0,0,0,0,0,G20PRERTRU,278469
12920,0,0,0,0,0,0,G20PRERTRU,278469
11623,191,284,3,0,1,2,G20PRERTRU,278469
30927,0,1,0,0,0,0,G20PRERTRU,278469
14209,11,17,0,0,0,0,G20PRERTRU,278469
12206,0,0,0,0,0,0,G20PRERTRU,278469
15842,1,0,0,0,0,0,G20PRERTRU,278469
30985,2,15,0,0,0,0,G20PRERTRU,278469
38905,9,17,0,0,0,0,G20PRERTRU,278469
30974,0,0,0,0,0,0,G20PRERTRU,278469
37753,0,0,0,0,0,0,G20PRERTRU,278469
37631,15,22,0,0,0,0,G20PRERTRU,278469
56922,0,0,0,0,0,0,G20PRERTRU,278469
52337,104,161,3,0,2,1,G20PRERTRU,278469
37748,0,0,0,0,0,0,G20PRERTRU,278469
31200,0,0,0,0,0,0,G20PRERTRU,278469
50916,0,0,0,0,0,0,G20PRERTRU,278469
37957,0,0,0,0,0,0,G20PRERTRU,278469
30968,1,7,0,0,0,0,G20PRERTRU,278469
52202,213,297,5,2,3,1,G20PRERTRU,278469
37610,53,82,0,0,0,0,G20PRERTRU,278469
14910,7,21,1,0,0,0,G20PRERTRU,278469
52224,7,11,1,0,0,0,G20PRERTRU,278469
25209,389,187,16,1,4,5,G20PRERTRU,278469
35609,421,462,15,3,2,6,G20PRERTRU,278469
35607,0,0,0,0,0,0,G20PRERTRU,278469
13007,168,505,4,1,2,0,G20PRERTRU,278469
12109,128,168,2,1,3,1,G20PRERTRU,278469
52885,0,0,0,0,0,0,G20PRERTRU,278469
33105,0,0,0,0,0,0,G20PRERTRU,278469
22930,327,362,8,5,3,1,G20PRERTRU,278469
22923,0,0,0,0,0,0,G20PRERTRU,278469
37971,0,0,0,0,0,0,G20PRERTRU,278469
37659,3,8,0,0,0,0,G20PRERTRU,278469
25524,0,0,0,0,0,0,G20PRERTRU,278469
30924,8,37,1,0,0,0,G20PRERTRU,278469
30973,3,0,0,0,0,0,G20PRERTRU,278469
33408,420,499,15,1,1,2,G20PRERTRU,278469
30930,8,14,0,0,0,0,G20PRERTRU,278469
12509,336,333,5,2,2,2,G20PRERTRU,278469
52123,343,440,3,1,1,1,G20PRERTRU,278469
12203,0,0,0,0,0,0,G20PRERTRU,278469
12223,202,199,1,0,1,2,G20PRERTRU,278469
25321,506,472,12,1,4,0,G20PRERTRU,278469
52884,0,0,0,0,0,0,G20PRERTRU,278469
56935,7,28,0,0,0,0,G20PRERTRU,278469
22100,0,0,0,0,0,0,G20PRERTRU,278469
15880,0,0,0,0,0,0,G20PRERTRU,278469
11945,192,245,5,2,4,2,G20PRERTRU,278469
22856,591,191,10,1,4,2,G20PRERTRU,278469
37609,0,1,0,0,0,0,G20PRERTRU,278469
25426,399,440,7,5,3,0,G20PRERTRU,278469
11519,279,371,5,3,3,1,G20PRERTRU,278469
52904,0,0,0,0,0,0,G20PRERTRU,278469
50901,0,0,0,0,0,0,G20PRERTRU,278469
22109,515,302,6,2,3,1,G20PRERTRU,278469
25120,28,7,0,1,0,0,G20PRERTRU,278469
37630,0,2,0,0,0,0,G20PRERTRU,278469
14850,29,52,0,0,0,1,G20PRERTRU,278469
37956,0,2,0,0,0,0,G20PRERTRU,278469
32309,521,563,16,5,9,2,G20PRERTRU,278469
11903,0,0,0,0,0,0,G20PRERTRU,278469
24830,1,5,1,0,0,0,G20PRERTRU,278469
14799,153,70,3,4,0,2,G20PRERTRU,278469
31418,0,0,0,0,0,0,G20PRERTRU,278469
37626,0,3,0,0,0,0,G20PRERTRU,278469
22857,391,222,6,2,1,2,G20PRERTRU,278469
12650,112,93,1,0,3,0,G20PRERTRU,278469
50435,0,0,0,0,0,0,G20PRERTRU,278469
33504,520,461,18,4,8,7,G20PRERTRU,278469
54007,0,0,0,0,0,0,G20PRERTRU,278469
15853,8,4,0,0,0,0,G20PRERTRU,278469
22306,1126,875,10,10,6,2,G20PRERTRU,278469
11943,228,258,5,1,4,1,G20PRERTRU,278469
15820,0,0,0,0,0,0,G20PRERTRU,278469
14218,103,126,2,2,0,4,G20PRERTRU,278469
33407,0,0,0,0,0,0,G20PRERTRU,278469
33128,147,215,4,0,1,0,G20PRERTRU,278469
12661,14,12,0,0,0,0,G20PRERTRU,278469
54050,0,0,0,0,0,0,G20PRERTRU,278469
52905,3,1,0,0,0,0,G20PRERTRU,278469
52920,0,0,0,0,0,0,G20PRERTRU,278469
30965,1,12,0,0,0,0,G20PRERTRU,278469
33421,103,228,4,3,2,0,G20PRERTRU,278469
30931,6,15,0,0,0,0,G20PRERTRU,278469
56927,0,0,0,0,0,0,G20PRERTRU,278469
35618,17,15,0,0,0,0,G20PRERTRU,278469
51026,0,0,0,0,0,0,G20PRERTRU,278469
52103,208,276,0,2,5,0,G20PRERTRU,278469
20216,794,465,21,7,6,4,G20PRERTRU,278469
30992,324,484,9,4,0,2,G20PRERTRU,278469
30980,2,0,0,0,0,0,G20PRERTRU,278469
24835,0,7,0,0,0,0,G20PRERTRU,278469
33505,1389,1392,36,8,10,1,G20PRERTRU,278469
14400,323,523,4,3,2,4,G20PRERTRU,278469
33418,530,630,13,3,0,3,G20PRERTRU,278469
38903,223,280,3,1,1,1,G20PRERTRU,278469
12112,141,183,1,2,0,1,G20PRERTRU,278469
20103,0,0,0,0,0,0,G20PRERTRU,278469
12922,50,106,0,0,0,0,G20PRERTRU,278469
36933,0,2,1,0,0,0,G20PRERTRU,278469
30996,1349,1446,19,10,8,3,G20PRERTRU,278469
37717,122,181,4,1,1,1,G20PRERTRU,278469
25314,1674,1403,45,11,8,7,G20PRERTRU,278469
11971,0,0,0,0,0,0,G20PRERTRU,278469
33404,684,662,23,3,10,3,G20PRERTRU,278469
22403,3149,2454,51,19,16,14,G20PRERTRU,278469
11863,0,0,0,0,0,0,G20PRERTRU,278469
12320,1077,1133,18,6,5,2,G20PRERTRU,278469
12851,529,470,10,1,5,1,G20PRERTRU,278469
24825,438,455,18,2,1,1,G20PRERTRU,278469
51028,0,0,0,0,0,0,G20PRERTRU,278469
22105,1763,1336,31,5,10,3,G20PRERTRU,278469
24820,0,0,0,0,0,0,G20PRERTRU,278469
52907,0,0,0,0,0,0,G20PRERTRU,278469
22858,1226,803,28,11,8,5,G20PRERTRU,278469
22301,1698,1261,25,11,12,10,G20PRERTRU,278469
12660,94,69,0,0,0,0,G20PRERTRU,278469
33301,1284,1649,39,14,17,4,G20PRERTRU,278469
25118,1267,1145,42,13,9,2,G20PRERTRU,278469
50902,0,0,0,0,0,0,G20PRERTRU,278469
20218,342,256,6,1,1,1,G20PRERTRU,278469
14108,535,474,10,8,1,1,G20PRERTRU,278469
25110,1822,1174,41,13,11,5,G20PRERTRU,278469
32517,1893,1985,38,15,5,6,G20PRERTRU,278469
30909,5,15,0,0,0,0,G20PRERTRU,278469
30000,0,0,0,0,0,0,G20PRERTRU,278469
12404,1190,1144,21,3,4,3,G20PRERTRU,278469
35600,1,4,0,0,0,0,G20PRERTRU,278469
52305,1362,1549,40,10,5,6,G20PRERTRU,278469
32107,1082,1707,40,6,6,1,G20PRERTRU,278469
30969,0,0,0,0,0,0,G20PRERTRU,278469
30955,29,71,2,0,1,0,G20PRERTRU,278469
33423,1572,2212,33,16,17,5,G20PRERTRU,278469
11907,383,700,12,4,3,3,G20PRERTRU,278469
12106,0,0,0,0,0,0,G20PRERTRU,278469
12101,1120,1178,19,10,18,4,G20PRERTRU,278469
51002,4252,1468,44,20,25,22,G20PRERTRU,278469
32425,2,4,0,0,0,0,G20PRERTRU,278469
32900,5,2,0,0,0,0,G20PRERTRU,278469
56926,4,3,0,0,0,0,G20PRERTRU,278469
11920,1851,1954,28,8,9,5,G20PRERTRU,278469
14852,5,8,0,0,0,0,G20PRERTRU,278469
37611,327,378,6,4,2,4,G20PRERTRU,278469
11967,48,31,1,2,0,2,G20PRERTRU,278469
37709,977,1334,30,12,14,4,G20PRERTRU,278469
50313,0,0,0,0,0,0,G20PRERTRU,278469
22108,822,568,10,12,8,6,G20PRERTRU,278469
20801,0,0,0,0,0,0,G20PRERTRU,278469
52901,5,8,0,0,0,0,G20PRERTRU,278469
30023,663,499,19,1,3,3,G20PRERTRU,278469
33216,1787,2118,50,15,7,7,G20PRERTRU,278469
11715,3067,1955,58,25,19,17,G20PRERTRU,278469
11908,5,2,0,0,0,0,G20PRERTRU,278469
30956,2,2,0,0,0,0,G20PRERTRU,278469
25219,3655,2232,77,31,34,20,G20PRERTRU,278469
12604,1499,1414,27,6,4,10,G20PRERTRU,278469
33317,3537,4570,140,29,28,9,G20PRERTRU,278469
14307,1403,2320,41,8,14,7,G20PRERTRU,278469
31400,0,0,0,0,0,0,G20PRERTRU,278469
11960,5,7,0,0,0,0,G20PRERTRU,278469
14904,5,16,0,0,0,0,G20PRERTRU,278469
54082,525,518,7,5,5,6,G20PRERTRU,278469
12603,379,511,2,1,5,1,G20PRERTRU,278469
32212,822,1345,13,6,5,3,G20PRERTRU,278469
30922,5,29,0,0,0,0,G20PRERTRU,278469
25512,2109,2386,53,11,8,5,G20PRERTRU,278469
11949,353,320,5,2,2,1,G20PRERTRU,278469
32322,22,88,1,0,1,0,G20PRERTRU,278469
56923,345,398,5,6,0,1,G20PRERTRU,278469
14909,144,148,5,1,2,0,G20PRERTRU,278469
51035,7,1,0,0,0,0,G20PRERTRU,278469
52895,0,0,0,0,0,0,G20PRERTRU,278469
52113,2901,3903,39,27,10,7,G20PRERTRU,278469
52308,19,45,0,0,1,0,G20PRERTRU,278469
33111,1039,1206,47,11,14,5,G20PRERTRU,278469
14902,452,689,14,8,6,0,G20PRERTRU,278469
11432,2274,2269,53,19,18,5,G20PRERTRU,278469
37724,664,1173,24,12,2,4,G20PRERTRU,278469
37625,460,479,8,3,4,6,G20PRERTRU,278469
52438,782,641,9,1,4,3,G20PRERTRU,278469
52218,57,123,1,0,0,0,G20PRERTRU,278469
22921,737,788,26,4,3,6,G20PRERTRU,278469
35612,23,54,1,0,0,0,G20PRERTRU,278469
52876,0,0,0,0,0,0,G20PRERTRU,278469
14105,597,896,20,4,5,13,G20PRERTRU,278469
30962,1263,1722,44,7,5,2,G20PRERTRU,278469
36931,57,204,1,0,1,1,G20PRERTRU,278469
37758,30,57,2,2,0,0,G20PRERTRU,278469
30920,9,27,0,0,0,0,G20PRERTRU,278469
50906,20,37,0,0,0,0,G20PRERTRU,278469
25514,3949,4590,81,17,23,12,G20PRERTRU,278469
37763,2,4,0,0,0,0,G20PRERTRU,278469
12408,897,817,17,6,4,7,G20PRERTRU,278469
32405,1618,1882,33,6,14,5,G20PRERTRU,278469
55790,149,150,2,0,2,0,G20PRERTRU,278469
33119,4190,4493,126,22,43,17,G20PRERTRU,278469
50910,0,0,0,0,0,0,G20PRERTRU,278469
56910,125,100,3,1,0,1,G20PRERTRU,278469
37768,1,8,0,0,0,0,G20PRERTRU,278469
25106,3923,2908,92,24,23,22,G20PRERTRU,278469
52207,2299,2938,50,22,25,10,G20PRERTRU,278469
52114,2042,2604,46,7,18,10,G20PRERTRU,278469
32433,509,722,18,2,1,5,G20PRERTRU,278469
22502,3966,3552,60,15,23,10,G20PRERTRU,278469
11523,1532,1363,28,20,15,4,G20PRERTRU,278469
38901,27,36,1,1,0,0,G20PRERTRU,278469
18613,4,26,0,0,0,0,G20PRERTRU,278469
35632,2677,3033,69,12,16,14,G20PRERTRU,278469
21703,2598,1508,67,6,10,20,G20PRERTRU,278469
52418,2196,2693,40,8,23,8,G20PRERTRU,278469
25126,0,0,0,0,0,0,G20PRERTRU,278469
32119,3283,3996,118,38,33,20,G20PRERTRU,278469
30904,147,381,6,0,2,2,G20PRERTRU,278469
56900,4,2,0,0,0,0,G20PRERTRU,278469
12220,529,426,7,1,6,3,G20PRERTRU,278469
14403,780,1331,30,6,3,10,G20PRERTRU,278469
11613,4316,2632,76,24,28,27,G20PRERTRU,278469
52903,1,11,0,0,0,0,G20PRERTRU,278469
25124,113,140,3,1,0,4,G20PRERTRU,278469
11526,1370,1090,13,10,9,9,G20PRERTRU,278469
25308,3747,2326,102,27,37,29,G20PRERTRU,278469
31511,1103,1042,27,8,10,14,G20PRERTRU,278469
12205,818,1122,20,10,1,4,G20PRERTRU,278469
52919,0,0,0,0,0,0,G20PRERTRU,278469
11861,1243,1260,32,6,13,1,G20PRERTRU,278469
52201,977,1214,17,7,12,9,G20PRERTRU,278469
33415,1986,2677,54,21,13,9,G20PRERTRU,278469
50424,4995,1657,39,18,38,21,G20PRERTRU,278469
11406,821,1033,33,5,3,4,G20PRERTRU,278469
24831,0,0,0,0,0,0,G20PRERTRU,278469
11709,3757,2563,78,30,24,31,G20PRERTRU,278469
11871,1485,1854,38,12,12,10,G20PRERTRU,278469
52887,0,0,0,0,0,0,G20PRERTRU,278469
11904,8,4,1,1,0,0,G20PRERTRU,278469
11911,4,12,0,1,0,0,G20PRERTRU,278469
25410,3076,3260,82,20,18,10,G20PRERTRU,278469
37632,800,749,22,5,5,4,G20PRERTRU,278469
15877,303,350,12,1,1,3,G20PRERTRU,278469
32502,2971,3215,80,21,19,18,G20PRERTRU,278469
37689,2876,3891,81,14,17,9,G20PRERTRU,278469
13021,1487,4793,52,8,7,5,G20PRERTRU,278469
14901,263,330,7,1,2,2,G20PRERTRU,278469
37918,151,338,10,3,0,0,G20PRERTRU,278469
31201,1704,2027,21,11,4,8,G20PRERTRU,278469
37726,1786,2343,59,22,16,15,G20PRERTRU,278469
20107,2285,1648,52,16,13,19,G20PRERTRU,278469
11915,222,592,7,1,0,0,G20PRERTRU,278469
25417,3913,4073,94,26,25,17,G20PRERTRU,278469
38902,162,106,7,0,1,1,G20PRERTRU,278469
24836,0,0,0,0,0,0,G20PRERTRU,278469
51041,1147,795,15,4,5,11,G20PRERTRU,278469
11948,338,483,5,5,3,3,G20PRERTRU,278469
12309,2753,2863,66,17,14,24,G20PRERTRU,278469
50427,3426,1528,33,10,22,11,G20PRERTRU,278469
56915,29,27,0,0,1,0,G20PRERTRU,278469
37937,27,55,2,1,0,0,G20PRERTRU,278469
25204,2664,2549,61,21,20,19,G20PRERTRU,278469
54046,12,26,0,0,0,0,G20PRERTRU,278469
15852,90,278,3,0,0,0,G20PRERTRU,278469
11421,4352,4625,104,28,36,23,G20PRERTRU,278469
22201,3301,2928,48,16,23,16,G20PRERTRU,278469
37712,2016,2300,59,26,23,28,G20PRERTRU,278469
37945,5,12,0,0,0,0,G20PRERTRU,278469
25525,2422,2785,67,10,16,8,G20PRERTRU,278469
12108,482,520,9,6,2,3,G20PRERTRU,278469
32300,1479,2837,53,11,13,6,G20PRERTRU,278469
14503,1719,2507,49,15,13,4,G20PRERTRU,278469
37647,1273,1310,39,6,19,2,G20PRERTRU,278469
20204,3526,3140,70,29,16,12,G20PRERTRU,278469
52921,0,2,0,0,0,0,G20PRERTRU,278469
11930,1822,2718,55,11,17,8,G20PRERTRU,278469
52417,3254,3317,72,23,19,10,G20PRERTRU,278469
32413,2907,3627,76,21,25,11,G20PRERTRU,278469
33501,2192,1947,90,24,16,15,G20PRERTRU,278469
30975,0,1,0,0,0,0,G20PRERTRU,278469
12710,1628,1778,45,10,7,4,G20PRERTRU,278469
37925,5,17,0,0,0,0,G20PRERTRU,278469
31406,3449,3668,42,11,24,30,G20PRERTRU,278469
52216,1711,2547,62,14,10,12,G20PRERTRU,278469
35598,63,204,0,2,0,0,G20PRERTRU,278469
50903,0,3,0,0,0,0,G20PRERTRU,278469
14207,1031,1708,35,4,4,11,G20PRERTRU,278469
23004,2072,4783,81,21,17,10,G20PRERTRU,278469
30972,6,29,0,0,0,0,G20PRERTRU,278469
51008,2147,920,24,10,10,16,G20PRERTRU,278469
55751,3,0,0,0,0,0,G20PRERTRU,278469
15846,1084,413,9,15,4,10,G20PRERTRU,278469
12502,2194,1677,56,14,18,15,G20PRERTRU,278469
32220,4226,4557,102,25,22,25,G20PRERTRU,278469
18614,28,72,0,0,1,0,G20PRERTRU,278469
54051,0,0,0,0,0,0,G20PRERTRU,278469
37684,22,33,1,0,0,0,G20PRERTRU,278469
30957,163,496,9,0,3,0,G20PRERTRU,278469
14804,1289,1442,25,13,8,8,G20PRERTRU,278469
56930,355,664,15,2,2,4,G20PRERTRU,278469
24804,0,2,0,1,0,0,G20PRERTRU,278469
52326,3587,4917,84,28,17,18,G20PRERTRU,278469
37944,124,212,0,0,0,0,G20PRERTRU,278469
30002,2195,1632,52,14,21,19,G20PRERTRU,278469
56919,1275,1450,27,14,9,6,G20PRERTRU,278469
32306,1848,3786,54,19,18,13,G20PRERTRU,278469
37601,0,3,0,0,0,0,G20PRERTRU,278469
23023,1682,3513,72,17,6,12,G20PRERTRU,278469
24832,0,0,0,0,0,0,G20PRERTRU,278469
30913,113,303,6,2,1,0,G20PRERTRU,278469
37667,2222,2733,43,20,17,13,G20PRERTRU,278469
12750,0,0,0,0,0,0,G20PRERTRU,278469
12664,2866,2849,50,10,9,7,G20PRERTRU,278469
15810,204,517,4,0,0,0,G20PRERTRU,278469
54045,3717,3585,81,23,22,17,G20PRERTRU,278469
37955,112,214,4,2,0,0,G20PRERTRU,278469
12756,121,263,5,0,0,0,G20PRERTRU,278469
37973,102,225,3,1,1,1,G20PRERTRU,278469
37831,0,0,0,0,0,0,G20PRERTRU,278469
52892,71,134,2,1,1,0,G20PRERTRU,278469
37651,490,681,5,3,2,10,G20PRERTRU,278469
37934,162,370,5,1,0,0,G20PRERTRU,278469
11919,391,476,1,4,2,2,G20PRERTRU,278469
30943,131,375,5,2,1,1,G20PRERTRU,278469
18602,487,1347,19,3,4,0,G20PRERTRU,278469
30952,596,1458,27,7,5,3,G20PRERTRU,278469
18600,36,66,3,0,0,0,G20PRERTRU,278469
12208,1385,1120,21,6,14,1,G20PRERTRU,278469
18612,379,742,20,1,1,2,G20PRERTRU,278469
37939,67,203,2,0,1,0,G20PRERTRU,278469
CN31388,0,0,0,0,0,0,G20PRERTRU,278469
CN41481,0,0,0,0,0,0,G20PRERTRU,278469
CH51548,757,751,17,3,3,2,G20PRERTRU,278469
ONT1438,1270,751,29,3,10,4,G20PRERTRU,278469
ONT1439,1273,796,20,5,6,3,G20PRERTRU,278469
CN41480,1340,791,18,8,6,6,G20PRERTRU,278469
CH51550,1207,1059,24,5,5,4,G20PRERTRU,278469
445940,890,761,18,4,6,5,G20PRERTRU,278469
541500,429,666,13,11,3,3,G20PRERTRU,278469
999152,503,575,58,1,6,3,G20PRERTRU,278469
999243,16,18,1,0,0,0,G20PRERTRU,278469
999467,57,90,2,1,0,0,G20PRERTRU,278469
